"customer_id","customer_name","birth_date","marital_status","gender","yearlyincome","addressline1","city","state","country","postal_code"
11239,"Latoya C Goel","1969-10-02","M","F","130000.00","8154 Pheasant Circle","London","England","United Kingdom","SW1P 2NU"
11240,"Anne B Hernandez","1964-06-09","M","F","160000.00","76 Woodcrest Dr.","Watford","England","United Kingdom","WA3"
11241,"Lisa Cai","1974-04-06","S","F","100000.00","102, rue de Berri","Les Ulis","Essonne","France","91940"
11242,"Larry Munoz","1963-05-11","M","M","110000.00","Midi-Couleurs","Versailles","Yveline","France","78000"
11243,"Robin V Alvarez","1963-04-08","M","F","150000.00","4086 Emmons Canyon Lane","Esher-Molesey","England","United Kingdom","EM15"
11244,"Alexis M Coleman","1968-11-22","S","F","170000.00","7140 Camelback Road","Runcorn","England","United Kingdom","TY31"
11245,"Ricky D Vazquez","1962-04-26","M","M","120000.00","Roßstr 9928","Hamburg","Hessen","Germany","22001"
11246,"Latasha Rubio","1962-04-08","M","F","120000.00","Alderstr 7690","Hamburg","Hamburg","Germany","20354"
11247,"Claudia M Zhou","1961-12-04","S","F","130000.00","6516 Beauer Lane","Lancaster","England","United Kingdom","LA1 1LN"
11248,"Tristan P Alexander","1966-03-22","M","M","110000.00","88, avenue des Champs-Elysées","Saint-Denis","Seine Saint Denis","France","93400"
11249,"Cindy A Patel","1966-07-09","M","F","130000.00","Essener Straße 123","Sulzbach Taunus","Saarland","Germany","66272"
11250,"Shannon D Liu","1966-03-08","M","F","170000.00","4185 Keywood Ct.","Woolston","England","United Kingdom","WA1 4SY"
11251,"Xavier Long","1938-01-01","S","M","30000.00","9245 Dantley Way","Haney","British Columbia","Canada","V2W 1W2"
11252,"Nicholas D Thompson","1937-12-05","S","M","90000.00","504 O St.","Lemon Grove","California","United States","91945"
11253,"José M Hernandez","1949-08-24","M","M","60000.00","5703 Donald Dr.","Victoria","British Columbia","Canada","V8V"
11254,"Johnathan W Vance","1938-08-31","M","M","70000.00","9430 Versailles Pl","Burien","Washington","United States","98168"
11255,"Colin Lin","1938-10-02","M","M","70000.00","6083 San Jose","Burien","Washington","United States","98168"
11256,"Katelyn L Hernandez","1939-03-20","M","F","70000.00","7496 Deerfield Dr.","Lynnwood","Washington","United States","98036"
11257,"Jacqueline Powell","1938-07-06","S","F","120000.00","4076 Northwood Dr","Newport Beach","California","United States","92625"
11258,"Xavier Hill","1938-12-26","M","M","120000.00","2707 Virgil Street","Palo Alto","California","United States","94303"
11259,"Victoria C Stewart","1970-09-24","M","F","100000.00","3623 Barquentine Court","Salem","Oregon","United States","97301"
11260,"Katelyn L Kelly","1976-04-08","M","F","110000.00","7085 Solano Drive","Burlingame","California","United States","94010"
11261,"Stephanie Collins","1970-10-22","M","F","130000.00","2868 Central Avenue","San Diego","California","United States","92102"
11262,"Jennifer Simmons","1975-05-01","M","F","80000.00","7959 Mt. Wilson Way","Port Hammond","British Columbia","Canada","V6B 3P7"
11263,"Trinity Richardson","1970-03-11","M","F","90000.00","3063 Blue Jay Drive","Burien","Washington","United States","98168"
11264,"Eduardo Martin","1969-12-15","S","M","90000.00","5137 Pheasant Court","Issaquah","Washington","United States","98027"
11265,"Elizabeth P Jones","1970-01-10","M","F","90000.00","2253 Firestone Dr.","Kirkland","Washington","United States","98033"
11266,"Taylor Howard","1969-11-02","S","F","90000.00","7396 Stratton Circle","Port Orchard","Washington","United States","98366"
11267,"David Diaz","1975-09-29","S","M","120000.00","2075 Browse Ct","Burlingame","California","United States","94010"
11268,"Katelyn A Carter","1969-10-31","M","F","130000.00","3050 Monte Cresta Avenue","Coronado","California","United States","92118"
11269,"Ryan W Foster","1975-10-10","M","M","130000.00","5376 Sahara Drive","Daly City","California","United States","94015"
11270,"Robert L Lee","1975-05-01","M","M","130000.00","5461 Camino Verde Ct.","Lakewood","California","United States","90712"
11271,"Danielle C Reed","1969-12-03","S","F","150000.00","6683 Carrick Ct","San Francisco","California","United States","94109"
11272,"Lauren L Martinez","1962-05-10","S","F","70000.00","4357 Tosca Way","Beverly Hills","California","United States","90210"
11273,"Nathan E Lal","1962-03-31","M","M","90000.00","7064 Cypress Ave","La Jolla","California","United States","92806"
11274,"Kyle M Foster","1939-10-10","M","M","50000.00","5617 Landing Dr","Bellingham","Washington","United States","98225"
11275,"Jenny D Rai","1939-07-18","M","F","80000.00","1440 Willow Pass Dr.","Colma","California","United States","94014"
11276,"Nancy E Chapman","1974-09-15","M","F","80000.00","1480 Shoenic","Cliffside","British Columbia","Canada","V8Y 1L1"
11277,"Charles P Jackson","1968-12-07","M","M","80000.00","3400 Folson Drive","Royal Oak","British Columbia","Canada","V8X"
11278,"Jonathan Phillips","1969-02-16","S","M","90000.00","8772 Rock Creek Way","Edmonds","Washington","United States","98020"
11279,"Amanda S Cook","1974-09-08","M","F","90000.00","9187 Vista Del Sol","Everett","Washington","United States","98201"
11280,"Robert Collins","1969-02-17","M","M","90000.00","5271 Sierra Road","Lynnwood","Washington","United States","98036"
11281,"Megan J Barnes","1974-10-06","S","F","110000.00","40 Ellis St.","Burbank","California","United States","91502"
11282,"Christian A Thomas","1967-07-16","M","M","90000.00","5205 Coralie Drive","Burien","Washington","United States","98168"
11283,"Arturo Lal","1968-04-24","M","M","110000.00","4593 Mendouno Dr.","Berkeley","California","United States","94704"
11284,"Theresa Serrano","1967-09-24","M","F","110000.00","9007 S Royal Links Circle","Chula Vista","California","United States","91910"
11285,"Jeremy J Anderson","1973-03-15","M","M","120000.00","7655 Greer Ave","Fremont","California","United States","94536"
11286,"Hunter D Griffin","1967-08-31","M","M","170000.00","4079 Redbird Lane","Torrance","California","United States","90505"
11287,"Henry B Garcia","1966-07-16","M","M","70000.00","3268 Hazelwood Lane","Cliffside","British Columbia","Canada","V8Y 1L1"
11288,"Cindy K Sanchez","1978-03-12","M","F","110000.00","7062 Starflower Drive","Burbank","California","United States","91502"
11289,"Maria S Carter","1972-03-03","M","F","130000.00","8603 Elmhurst Lane","Downey","California","United States","90241"
11290,"Katelyn Sanchez","1972-08-14","M","F","130000.00","8869 Climbing Vine Court","Lakewood","California","United States","90712"
11291,"Jenna Wright","1972-05-01","M","F","130000.00","232 Pinnacle Drive","Lemon Grove","California","United States","91945"
11292,"Seth Phillips","1967-05-05","S","M","150000.00","4361 Loftus Road","San Gabriel","California","United States","91776"
11293,"Luke S Long","1960-11-23","S","M","60000.00","3177 Dover Way","Port Orchard","Washington","United States","98366"
11294,"Dalton P Clark","1961-03-02","M","M","60000.00","4381 Amazonas","Issaquah","Washington","United States","98027"
11295,"Taylor G Lewis","1959-11-13","S","F","80000.00","8827 Ward Court","Concord","California","United States","94519"
11296,"Haley Richardson","1941-04-05","S","F","50000.00","6203 Laurel Drive","Everett","Washington","United States","98201"
11297,"Noah Coleman","1940-08-01","S","M","70000.00","5562 Galindo Street","Burbank","California","United States","91502"
11298,"Jon Luo","1940-08-30","M","M","70000.00","3560 River Rock Lane","Chula Vista","California","United States","91910"
11299,"Orlando E Vazquez","1941-09-29","M","M","70000.00","8547 Catherine Way","Burbank","California","United States","91502"
11300,"Fernando Barnes","1965-08-31","M","M","80000.00","7633 Greenhills Circle","N. Vancouver","British Columbia","Canada","V7L 4J4"
11301,"Cameron L Rodriguez","1965-12-07","M","M","80000.00","1217 Mariposa","Ballard","Washington","United States","98107"
11302,"Spencer Russell","1971-12-09","S","M","90000.00","2396 Mink Court","Corvallis","Oregon","United States","97330"
11303,"Julia Coleman","1966-04-10","S","F","90000.00","3128 Ramsey Circle","Edmonds","Washington","United States","98020"
11304,"Julia B Garcia","1971-03-14","M","F","100000.00","6179 Mt. Hamilton Dr.","Portland","Oregon","United States","97205"
11305,"Sean A Evans","1965-12-17","M","M","110000.00","7118 Elliott Dr.","Chula Vista","California","United States","91910"
11306,"Micah A Zhou","1965-12-20","M","M","110000.00","6105 Brownstone Rd","Coronado","California","United States","92118"
11307,"Hunter P Rodriguez","1965-10-31","M","M","80000.00","4343 Cook Street","Daly City","California","United States","94015"
11308,"Ian T Gonzales","1959-09-02","M","M","60000.00","7122 Athene Dr.","Oregon City","Oregon","United States","97045"
11309,"Victoria Lewis","1959-12-10","S","F","60000.00","4426 Tanager Road","Beaverton","Oregon","United States","97005"
11310,"Erin A Sanders","1964-07-05","S","F","70000.00","7541 Black Point Pl","San Francisco","California","United States","94109"
11311,"Gabrielle D Lopez","1959-02-21","S","F","70000.00","8619 Parkside Dr.","Lynnwood","Washington","United States","98036"
11312,"Sara Richardson","1958-10-01","S","F","70000.00","7375 Kipling Court","Lynnwood","Washington","United States","98036"
11313,"Trevor Jenkins","1958-08-27","S","M","70000.00","4697 Yosemite Dr.","Port Orchard","Washington","United States","98366"
11314,"Mya Flores","1970-06-16","S","F","70000.00","8439 Rio Grande Drive","Issaquah","Washington","United States","98027"
11315,"Hailey J Ward","1959-03-31","S","F","70000.00","6321 Maya","Port Orchard","Washington","United States","98366"
11316,"Luke Allen","1959-05-17","M","M","60000.00","419 Deermeadow Way","Langford","British Columbia","Canada","V9"
11317,"Victoria D Russell","1963-09-14","S","F","40000.00","9268 Keller Ridge","Salem","Oregon","United States","97301"
11318,"Jessica Wilson","1958-04-25","S","F","40000.00","1652 Willcrest Circle","Edmonds","Washington","United States","98020"
11319,"Jade E Bailey","1948-04-23","M","F","70000.00","8119 Northridge Ct","Oakland","California","United States","94611"
11320,"Morgan M Hill","1942-12-24","M","F","80000.00","6951 Harmony Way","Glendale","California","United States","91203"
11321,"Terrance D Raman","1944-01-05","M","M","90000.00","2297 Via Valencia","Burien","Washington","United States","98168"
11322,"Sydney Garcia","1943-09-12","M","F","90000.00","252 Hemlock Drive","Bremerton","Washington","United States","98312"
11323,"Jose Patterson","1943-12-18","S","M","120000.00","648 Newport Drive","Daly City","California","United States","94015"
11324,"Zachary Anderson","1944-11-10","M","M","90000.00","2476 Mt. Whitney Way","Glendale","California","United States","91203"
11325,"Elijah E Ross","1944-12-29","S","M","90000.00","6679 Cornelius Dr","Seattle","Washington","United States","98104"
11326,"Rafael M Xie","1944-12-23","M","M","130000.00","369 Peabody Road","Beverly Hills","California","United States","90210"
11327,"Jaime C Moreno","1945-09-01","M","M","90000.00","83 Mountain View Blvd","Burbank","California","United States","91502"
11328,"Julian M Griffin","1945-06-30","M","M","90000.00","7398 Withersed Lane","Newton","British Columbia","Canada","V2L3W8"
11329,"Andy Alvarez","1946-01-22","S","M","90000.00","9466 Morning Glory Dr.","Concord","California","United States","94519"
11330,"Ryan M Thompson","1945-11-10","M","M","110000.00","3407 Pinon Dr.","Oak Bay","British Columbia","Canada","V8P"
11331,"Samantha Jenkins","1974-01-03","M","F","90000.00","1046 Cloverleaf Circle","Shawnee","British Columbia","Canada","V8Z 4N5"
11332,"Deanna D Ramos","1968-04-02","S","F","10000.00","Roßstr 9938","Berlin","Nordrhein-Westfalen","Germany","14197"
11333,"Emily R Miller","1968-01-07","M","F","20000.00","9075 Calle Verde","Newcastle upon Tyne","England","United Kingdom","NT20"
11334,"Nicole Brown","1966-09-19","M","F","10000.00","1135 W St.","Stoke-on-Trent","England","United Kingdom","AS23"
11335,"Carla L Raman","1977-12-18","M","F","10000.00","Winterfeldtstr 255","Hof","Bayern","Germany","95010"
11336,"Shaun Raji","1973-03-08","M","M","20000.00","44, rue du Départ","Paris","Seine (Paris)","France","75019"
11337,"Jerome Romero","1967-03-21","M","M","10000.00","7289 Brookview Dr.","Watford","England","United Kingdom","WA3"
11338,"Frank F Navarro","1972-08-06","M","M","20000.00","Buergermeister-ulrich-str 2987","Bonn","Nordrhein-Westfalen","Germany","53131"
11339,"Dennis M She","1967-01-05","S","M","20000.00","828, rue de Berri","Paris","Seine (Paris)","France","75016"
11340,"Melody C Munoz","1947-04-03","M","F","10000.00","9, avenue Reille","Paris","Seine (Paris)","France","75002"
11341,"Randy A Zeng","1942-02-18","M","M","20000.00","2334 Brandywine Way","Cheltenham","England","United Kingdom","GL50"
11342,"Marshall L Wang","1973-03-07","M","M","30000.00","68062, rue des Grands Champs","Boulogne-sur-Mer","Pas de Calais","France","62200"
11343,"Arthur P Carlson","1975-03-09","M","M","10000.00","6507 Fieldcrest Dr.","Oxon","England","United Kingdom","OX16 8RS"
11344,"Jessie Jimenez","1963-01-21","M","F","10000.00","5723 C Wharton Way","Oxford","England","United Kingdom","OX1"
11345,"Robin Ramos","1962-09-09","S","F","10000.00","6, rue de l´Esplanade","Tremblay-en-France","Seine Saint Denis","France","93290"
11346,"Deanna E Gutierrez","1966-05-18","S","F","10000.00","Attaché de Presse","Paris","Seine (Paris)","France","75007"
11347,"Roy T Navarro","1972-06-17","M","M","10000.00","Viktoria-Luise-Platz 43","Braunschweig","Nordrhein-Westfalen","Germany","38001"
11348,"Shawn Rai","1961-03-21","M","M","10000.00","Westheimer Straße 7606","Paderborn","Hamburg","Germany","33041"
11349,"Mindy J Luo","1965-08-30","M","F","10000.00","Brunnenstr 7566","München","Hessen","Germany","80074"
11350,"Cara Zhou","1942-07-14","M","F","30000.00","7280 Greendell Pl","Peterborough","England","United Kingdom","PB12"
11351,"Anne R Ramos","1950-04-02","S","F","20000.00","7113 Eastgate Ave.","London","England","United Kingdom","W10 6BL"
11352,"Raymond A Rodriguez","1945-09-04","M","M","10000.00","24, impasse Ste-Madeleine","Pantin","Seine Saint Denis","France","93500"
11353,"Carrie L Ortega","1946-12-09","S","F","30000.00","1883 Cowell Rd.","Warrington","England","United Kingdom","WA1"
11354,"Deanna Suarez","1947-08-23","M","F","20000.00","Dunckerstr 22525","Grevenbroich","Bayern","Germany","41485"
11355,"Roberto Gutierrez","1948-06-26","M","M","40000.00","3545 Chickpea Ct.","Wokingham","England","United Kingdom","RG41 1QW"
11356,"Terrence Carson","1985-11-24","S","M","10000.00","6613 Thornhill Place","Lavender Bay","New South Wales","Australia","2060"
11357,"Ramon Ye","1984-09-19","S","M","10000.00","3245 Vista Oak Dr.","Caloundra","Queensland","Australia","4551"
11358,"Cynthia Malhotra","1984-05-10","S","F","10000.00","6757 Pamplona Ct.","Coffs Harbour","New South Wales","Australia","2450"
11359,"Jarrod Prasad","1984-03-03","S","M","10000.00","7657 H St.","Malabar","New South Wales","Australia","2036"
11360,"Tyrone Serrano","1984-01-30","S","M","10000.00","3767 View Dr.","Rockhampton","Queensland","Australia","4700"
11361,"Cindy G Ramos","1982-10-26","M","F","10000.00","6565 Jamie Way","Newcastle","New South Wales","Australia","2300"
11362,"Damien M Shan","1983-05-11","M","M","10000.00","5312 Riverwood Circle","Cranbourne","Victoria","Australia","3977"
11363,"Julian Ross","1983-04-19","S","M","10000.00","3346 Larkwood Ct.","Melbourne","Victoria","Australia","3000"
11364,"Jennifer Collins","1985-03-22","S","F","10000.00","4536 Killdeer Court","Geelong","Victoria","Australia","3220"
11365,"Brittney Sun","1984-12-06","S","F","10000.00","8856 Mt. Wilson Way","Findon","South Australia","Australia","5023"
